25504120;41.1762;-8.62257;-0.1504922;0.7186603
25504123;41.17578;-8.622428;-0.1504898;0.7186529
25504126;41.17492;-8.622803;-0.1504963;0.7186378
25504135;41.17453;-8.622573;-0.1504923;0.718631
25504156;41.17283;-8.62359;-0.15051;0.7186015
25504157;41.17314;-8.623327;-0.1505055;0.7186069
25504158;41.17321;-8.623159;-0.1505025;0.7186081
25504163;41.17423;-8.622406;-0.1504894;0.7186259
25504165;41.17272;-8.622046;-0.1504831;0.7185995
25504174;41.17461;-8.623234;-0.1505038;0.7186325
25504175;41.17433;-8.623719;-0.1505123;0.7186276
25504176;41.17375;-8.624068;-0.1505184;0.7186174
25504177;41.17346;-8.624324;-0.1505228;0.7186125
25504178;41.17337;-8.624507;-0.150526;0.7186109
25504179;41.17372;-8.620708;-0.1504598;0.718617
25504180;41.1738;-8.621376;-0.1504714;0.7186183
25504181;41.17403;-8.621881;-0.1504802;0.7186224
25504182;41.1744;-8.622247;-0.1504866;0.7186289
25504183;41.17493;-8.622444;-0.15049;0.7186381
26015899;41.17162;-8.604229;-0.1501721;0.7185804
26015901;41.17175;-8.60499;-0.1501854;0.7185826
26015903;41.17192;-8.605606;-0.1501962;0.7185857
26015905;41.17217;-8.606189;-0.1502063;0.7185899
26015907;41.17251;-8.606783;-0.1502167;0.7185959
26015909;41.17354;-8.6082;-0.1502414;0.7186139
26015910;41.1734;-8.608247;-0.1502423;0.7186114
26015911;41.17389;-8.608927;-0.1502541;0.7186199
26015912;41.17378;-8.608994;-0.1502553;0.718618
26015913;41.17421;-8.609928;-0.1502716;0.7186256
26015914;41.17406;-8.609851;-0.1502703;0.7186229
26015915;41.17444;-8.611267;-0.150295;0.7186296
26015916;41.17432;-8.611291;-0.1502954;0.7186275
26015917;41.17448;-8.611713;-0.1503028;0.7186303
26015918;41.17437;-8.611754;-0.1503035;0.7186283
26015919;41.17455;-8.612743;-0.1503207;0.7186315
26015920;41.17442;-8.612242;-0.150312;0.7186292
26015921;41.17453;-8.61361;-0.1503359;0.7186312
26015922;41.17442;-8.613603;-0.1503357;0.7186292
26015923;41.17442;-8.614426;-0.1503501;0.7186292
26015924;41.17431;-8.614388;-0.1503494;0.7186273
26015928;41.17371;-8.618761;-0.1504258;0.7186168
26015929;41.17323;-8.624843;-0.1505319;0.7186085
26015930;41.17309;-8.625094;-0.1505363;0.7186059
26015931;41.17295;-8.627571;-0.1505795;0.7186035
26015933;41.17278;-8.62859;-0.1505973;0.7186006
26015935;41.17148;-8.634761;-0.150705;0.7185779
26015937;41.17134;-8.635383;-0.1507159;0.7185754
26016164;41.17333;-8.622623;-0.1504932;0.7186102
26016169;41.1739;-8.618241;-0.1504167;0.7186201
26016411;41.17068;-8.63722;-0.1507479;0.7185639
26016413;41.17046;-8.637659;-0.1507556;0.71856
26057813;41.18152;-8.594508;-0.1500025;0.7187532
26122652;41.18642;-8.624937;-0.1505335;0.7188386
26122653;41.18098;-8.622212;-0.150486;0.7187437
26122654;41.18156;-8.621898;-0.1504805;0.7187538
26122655;41.18163;-8.621669;-0.1504765;0.7187551
26122656;41.18155;-8.621271;-0.1504696;0.7187536
26122657;41.18135;-8.621083;-0.1504663;0.7187501
26122658;41.18111;-8.621108;-0.1504667;0.7187459
26122659;41.18092;-8.62128;-0.1504697;0.7187425
26122665;41.17924;-8.622269;-0.150487;0.7187134
26122667;41.17986;-8.622005;-0.1504824;0.7187242
26122668;41.18023;-8.621749;-0.1504779;0.7187306
26122669;41.18054;-8.621345;-0.1504709;0.718736
26122670;41.18076;-8.620958;-0.1504641;0.7187397
26122672;41.18141;-8.620761;-0.1504607;0.7187513
26122673;41.1816;-8.621129;-0.1504671;0.7187545
26122674;41.18147;-8.620681;-0.1504593;0.7187522
26122675;41.18147;-8.620181;-0.1504505;0.7187522
26122676;41.18154;-8.619866;-0.150445;0.7187535
26122677;41.18201;-8.621868;-0.15048;0.7187617
26122678;41.18237;-8.622204;-0.1504858;0.7187679
26122679;41.18178;-8.622381;-0.1504889;0.7187577
26122680;41.18122;-8.622524;-0.1504914;0.7187479
26122681;41.18073;-8.622842;-0.150497;0.7187394
26122682;41.18042;-8.623297;-0.1505049;0.7187338
26122684;41.17841;-8.62256;-0.1504921;0.7186989
26122687;41.17875;-8.622753;-0.1504954;0.7187048
26122693;41.17982;-8.623949;-0.1505163;0.7187234
26122697;41.17992;-8.623983;-0.1505169;0.7187252
26122698;41.18008;-8.623898;-0.1505154;0.7187279
26122699;41.18013;-8.623793;-0.1505136;0.7187288
26122700;41.18028;-8.62272;-0.1504948;0.7187315
26122702;41.17994;-8.623465;-0.1505079;0.7187256
26122703;41.17961;-8.623492;-0.1505083;0.7187198
26122704;41.17942;-8.623314;-0.1505052;0.7187166
26122705;41.17934;-8.623014;-0.1505;0.7187151
26122706;41.17951;-8.622561;-0.1504921;0.7187181
26122707;41.17981;-8.622421;-0.1504896;0.7187234
26122708;41.1798;-8.625788;-0.1505484;0.7187231
26122709;41.17992;-8.624264;-0.1505218;0.7187253
26122712;41.18127;-8.620031;-0.1504479;0.7187487
26122848;41.18007;-8.624591;-0.1505275;0.7187278
111636738;41.17797;-8.655065;-0.1510594;0.7186912
111641067;41.18065;-8.649963;-0.1509703;0.7187379
111641069;41.17933;-8.652279;-0.1510108;0.7187149
111641070;41.17889;-8.653011;-0.1510235;0.7187073
111641071;41.17868;-8.653561;-0.1510331;0.7187036
111647989;41.17913;-8.652233;-0.15101;0.7187113
111647995;41.17877;-8.652868;-0.151021;0.7187051
111648002;41.17865;-8.653168;-0.1510263;0.7187031
111648004;41.17848;-8.653752;-0.1510365;0.7187001
111648502;41.17821;-8.654667;-0.1510524;0.7186953
111649091;41.17817;-8.654757;-0.151054;0.7186947
112599907;41.173;-8.623503;-0.1505085;0.7186044
112613531;41.18222;-8.646848;-0.150916;0.7187653
112613532;41.18261;-8.646145;-0.1509037;0.7187721
112613533;41.18413;-8.642933;-0.1508476;0.7187986
112613538;41.18422;-8.642678;-0.1508432;0.7188002
112613540;41.18426;-8.642369;-0.1508378;0.718801
112613542;41.18425;-8.642054;-0.1508323;0.7188008
112613546;41.18415;-8.641681;-0.1508258;0.7187989
112613556;41.17921;-8.632814;-0.150671;0.7187127
112613557;41.17912;-8.632622;-0.1506677;0.7187112
112613558;41.17909;-8.632429;-0.1506643;0.7187107
112613559;41.1791;-8.632188;-0.1506601;0.7187109
112613564;41.17962;-8.627315;-0.150575;0.71872
112613566;41.18008;-8.62368;-0.1505116;0.7187279
112613567;41.18032;-8.62259;-0.1504926;0.7187321
