26681572;1801522231;292622128;
26681578;292622198;3138007945;
26681578;3138007945;3138007946;
26681578;3138007946;292622199;
26681578;292622199;3138007947;
26681578;3138007947;292622201;
26681578;292622201;3138007948;
26681578;3138007948;292622203;
26681578;292622203;1801522189;
26681578;1801522189;292622197;
26681585;292622132;292622243;
26681585;292622243;1801522206;
26681585;1801522206;1801522208;
26681586;292588883;1801522276;
26681586;1801522276;292622852;
26681586;292622852;292622251;
26681586;292622251;292622252;
26681586;292622252;292622253;
26681586;292622253;292622254;
26681586;292622254;292622255;
26681586;292622255;292622256;
26681586;292622256;292622257;
26681586;292622257;292622258;
26681586;292622258;292622262;
26681586;292622262;1723769802;
26681586;1723769802;1723769727;
26681586;1723769727;292622266;
26681586;292622266;292622267;
26681586;292622267;292622277;
26681587;292622114;292622129;
26681587;292622129;2401416211;
26681587;2401416211;292622252;
26681590;292622470;292622374;
26681590;292622374;292622388;
26681590;292622388;292622404;
26681590;292622404;292622405;
26681590;292622405;292622407;
26681590;292622407;292622409;
26681590;292622409;292622411;
26681590;292622411;292622413;
26681590;292622413;292622415;
26681590;292622415;292622419;
26681590;292622419;292622427;
26681590;292622427;292622431;
26681590;292622431;292622856;
26681590;292622856;1801522280;
26681590;1801522280;292622857;
26681605;292622857;292622846;
26681605;292622846;292588883;
26681608;292622858;292622860;
26681608;292622860;2213478624;
26697169;292782927;292782777;
26697169;292782777;292782778;
26697169;292782778;292782779;
26697169;292782779;1865068717;
26697169;1865068717;292782783;
26697169;292782783;1723836416;
26697169;1723836416;292782784;
26697169;292782784;292782785;
26697169;292782785;1723836403;
26697169;1723836403;292782786;
26697169;292782786;292782787;
26697169;292782787;1520385168;
26697169;1520385168;3133922934;
26697169;3133922934;292782788;
26697169;292782788;292782789;
26697169;292782789;292782790;
26697169;292782790;1520383994;
26697169;1520383994;292782791;
26697169;292782791;292782792;
26697169;292782792;292782793;
26697169;292782793;292782794;
26697169;292782794;3171727265;
26697169;3171727265;292782795;
26697169;292782795;3127815808;
26697169;3127815808;292782799;
26697170;292782841;292782801;
26697170;292782801;3029278623;
26697170;3029278623;292782802;
26697172;292782812;292782813;
26697172;292782813;292782814;
26697172;292782814;1520377904;
26697172;1520377904;292782815;
26697172;292782815;292782818;
26697172;292782818;1520377397;
26697172;1520377397;3131295167;
26697172;3131295167;1295087865;
26697172;1295087865;1520376752;
26697172;1520376752;3131295169;
26697172;3131295169;1295087867;
26697172;1295087867;3131295170;
26697172;3131295170;1520377207;
26697172;1520377207;1520377696;
26697173;292782821;292782820;
26697173;292782820;292782819;
26697174;292782832;3029190238;
26697174;3029190238;3029190239;
26697174;3029190239;3029190242;
26697174;3029190242;292782824;
26697175;292782812;292782838;
26697175;292782838;292782839;
26697175;292782839;292782840;
26697175;292782840;292782841;
26697175;292782841;1520378731;
26697175;1520378731;1520378870;
26697175;1520378870;3029278622;
26697175;3029278622;292782843;
26697175;292782843;292782844;
26697175;292782844;3029278621;
26697175;3029278621;292782830;
26697175;292782830;292782832;
26697175;292782832;3029278620;
26697175;3029278620;1520378117;
26697175;1520378117;292782833;
26697175;292782833;3029278619;
26697175;3029278619;292782819;
26944755;292622858;295232537;
26944755;295232537;295232538;
26944755;295232538;295232539;
26944755;295232539;295232540;
26944755;295232540;295232541;
26944755;295232541;295232542;
26944755;295232542;295232660;
26944756;292622409;295232569;
26944756;295232569;295232572;
26944756;295232572;295232547;
26944757;1415548402;295232582;
26944757;295232582;295232581;
26944757;295232581;295232580;
26944758;295232603;295232602;
26944758;295232602;3029730197;
26944758;3029730197;295232601;
26944758;295232601;295232600;
26944758;295232600;295232599;
26944758;295232599;295232598;
26944759;295232638;295232637;
26944759;295232637;295232636;
26944759;295232636;295232635;
26944759;295232635;295232603;
26944759;295232603;295232634;
26944759;295232634;295232633;
26944759;295232633;295232632;
26944759;295232632;295232631;
26944759;295232631;295232630;
26944759;295232630;295232628;
26944759;295232628;295232627;
26944759;295232627;295232626;
26944759;295232626;295232625;
26944759;295232625;295232623;
26944759;295232623;295232619;
26944761;295232688;295232689;
26944761;295232689;295232690;
26944761;295232690;295232691;
26944761;295232691;295232692;
26944761;295232692;295232693;
26944761;295232693;295232694;
26944761;295232694;295232695;
26944761;295232695;295232696;
26944761;295232696;295232697;
26944761;295232697;295232698;
26944761;295232698;295232699;
26944761;295232699;295232700;
26944761;295232700;295232701;
26944761;295232701;1723852122;
26944761;1723852122;295232703;
26944761;295232703;1723852144;
26944761;1723852144;295232704;
26944761;295232704;295232705;
26944761;295232705;295232706;
26944761;295232706;295232707;
26944761;295232707;295232708;
26944761;295232708;295232709;
26944761;295232709;295232710;
26944761;295232710;295232711;
26944761;295232711;295232712;
26944761;295232712;295232713;
26944761;295232713;295232714;
26944761;295232714;295232715;
26944761;295232715;295232716;
26944761;295232716;295232717;
26944761;295232717;295232718;
26944761;295232718;295232720;
26944761;295232720;295232721;
26944761;295232721;295232722;
26944761;295232722;295232723;
26944761;295232723;295232724;
26944761;295232724;3128226003;
26944761;3128226003;295232668;
26944762;295232693;295232727;
26944762;295232727;4541733371;
26944762;4541733371;4541733372;
26944762;4541733372;295232728;
26944762;295232728;295232729;
26944762;295232729;295232730;
26944762;295232730;295232731;
26944762;295232731;295232732;
26944762;295232732;295232733;
26944762;295232733;295232734;
26944762;295232734;295232735;
26944762;295232735;295232736;
26944762;295232736;3086269783;
26944762;3086269783;295232737;
26944762;295232737;295232738;
26944762;295232738;295232739;
26944762;295232739;295232740;
26944762;295232740;295232741;
26944762;295232741;3086269781;
26944762;3086269781;295232742;
26944762;295232742;295232743;
26944762;295232743;295232744;
26944762;295232744;295232745;
26944762;295232745;295232746;
26944762;295232746;295232747;
26944762;295232747;295232748;
26944762;295232748;295232749;
26944762;295232749;295232750;
26944762;295232750;295232751;
26944762;295232751;295232721;
51230339;292622852;1219138413;
51230339;1219138413;1219138398;
51230339;1219138398;292622856;
128006483;295232603;295232604;
128006483;295232604;295232606;
128006483;295232606;3028556624;
128006483;3028556624;295232609;
128006483;295232609;3028556622;
128006483;3028556622;3028556623;
128006483;3028556623;295232614;
128006483;295232614;295232619;
128006483;295232619;3029784841;
128006483;3029784841;3028549668;
128006483;3028549668;295232577;
128006483;295232577;295232639;
128006483;295232639;295232646;
128006483;295232646;3028479584;
128006484;1415548399;1415548396;
128006485;1415548405;1415548403;
128006486;1415548404;1415548403;
128006486;1415548403;1415548400;
128006488;1415548397;1415548399;
128006488;1415548399;1415548400;
128006488;1415548400;1415548401;
128006488;1415548401;1415548402;
138657434;1520374540;3105909847;
138657434;3105909847;1520376910;
138657434;1520376910;1520376947;
138657434;1520376947;3131268270;
138657434;3131268270;1520377904;
138657434;1520377904;3131268272;
138657434;3131268272;1520378866;
138657434;1520378866;3131268278;
138657434;3131268278;1520379053;
138657434;1520379053;3131268280;
138657434;3131268280;1520378899;
138657434;1520378899;1520378884;
138657434;1520378884;1520378724;
138657434;1520378724;3104214067;
138657701;1520382380;3127979673;
138657701;3127979673;1520379397;
138657701;1520379397;3127979670;
138657701;3127979670;3127979661;
138657701;3127979661;1520378082;
144973720;1584471082;1520378082;
144973720;1520378082;1584471083;
144973720;1584471083;3127979655;
144973720;3127979655;295232581;
144973721;295232668;3128226002;
144973721;3128226002;3128226001;
144973721;3128226001;3128226000;
144973721;3128226000;295232660;
168970823;292622128;292622132;
168970824;292622132;1801522194;
168970824;1801522194;292622141;
168970835;292622257;1801522224;
168970835;1801522224;1801522223;
168970835;1801522223;1801522208;
168970836;1801522208;1801522204;
168970836;1801522204;1801522200;
168970836;1801522200;1801522198;
168970836;1801522198;292622258;
168970977;292622258;1801522212;
168970977;1801522212;292622404;
168970985;292622415;1801522228;
168970985;1801522228;292622253;
168971010;292622405;1801522226;
168971010;1801522226;292622257;
211483921;292782819;292782834;
211483921;292782834;292782835;
211483921;292782835;292782836;
211483921;292782836;292782837;
211483921;292782837;292782812;
212371342;295232660;295232543;
212371342;295232543;295232547;
212371342;295232547;295232548;
212371342;295232548;295232549;
212371342;295232549;295232550;
212371342;295232550;295232551;
212371342;295232551;295232574;
212371342;295232574;295232552;
212371342;295232552;295232553;
212371342;295232553;295232554;
212371342;295232554;295232555;
212371342;295232555;295232556;
212371342;295232556;295232557;
212371342;295232557;295232558;
212371342;295232558;295232559;
212371342;295232559;295232560;
212371342;295232560;295232561;
212371342;295232561;1723769867;
212371342;1723769867;295232562;
212371342;295232562;295232563;
212371342;295232563;295232564;
212371342;295232564;295232565;
212371342;295232565;295232566;
212371342;295232566;295232567;
212371342;295232567;295232568;
212371343;801924157;1520383146;
212371343;1520383146;1520382990;
212371343;1520382990;4199539124;
212371343;4199539124;1520381777;
212371343;1520381777;1584471082;
212371343;1584471082;3028479586;
212371343;3028479586;295232676;
212371343;295232676;3028696847;
212371343;3028696847;295232668;
284321309;292622857;292622858;
298496961;1415548402;295232583;
298496961;295232583;1520378033;
298496961;1520378033;295232584;
298496961;295232584;1415548405;
298496961;1415548405;295232586;
298875920;1520378033;3127979660;
298875920;3127979660;3127979672;
298875920;3127979672;1520379397;
298883022;3028549671;3028549672;
298883022;3028549672;295232579;
